"","DateTimeUTC","Lat","Long","lc"
"456",2014-09-05 19:38:31,31.38635635,-116.61345673,3
"457",2014-09-05 20:00:38,31.37441063,-116.60853577,3
"458",2014-09-05 20:23:08,31.3598671,-116.60231781,3
"459",2014-09-05 20:33:50,31.35440254,-116.60086823,3
"460",2014-09-05 20:43:16,31.34802055,-116.6007309,3
"461",2014-09-05 20:53:51,31.3441124,-116.59833527,3
"462",2014-09-05 21:02:55,31.33899117,-116.59674835,3
"463",2014-09-05 21:11:39,31.33445168,-116.59532928,3
"464",2014-09-05 21:43:03,31.31769753,-116.58602142,3
"465",2014-09-05 21:52:10,31.311203,-116.58248901,3
"466",2014-09-05 22:03:32,31.30439568,-116.57785034,3
"467",2014-09-05 22:22:20,31.29383278,-116.57295227,3
"468",2014-09-05 23:29:57,31.24770164,-116.5506897,3
"469",2014-09-05 23:38:51,31.24016571,-116.54881287,3
"470",2014-09-05 23:48:01,31.23432732,-116.54684448,3
"471",2014-09-05 23:56:55,31.22999382,-116.54340363,3
"472",2014-09-06 00:32:37,31.20275497,-116.53416443,3
"473",2014-09-06 02:23:42,31.11671257,-116.54566193,3
"474",2014-09-06 02:57:14,31.10922241,-116.55117798,3
"475",2014-09-06 03:06:00,31.09469223,-116.5480423,3
"476",2014-09-06 03:28:21,31.08055305,-116.53752136,3
"477",2014-09-06 03:35:01,31.07704735,-116.53503418,3
"478",2014-09-06 03:37:16,31.07190132,-116.53124237,3
"479",2014-09-06 04:11:41,31.05637932,-116.52268982,3
"480",2014-09-06 05:30:47,31.0624733,-116.4864502,3
"481",2014-09-06 06:50:56,31.00936699,-116.48462677,3
"482",2014-09-06 10:02:10,30.87967491,-116.4960022,3
"483",2014-09-06 10:47:28,30.85265541,-116.49205017,3
"484",2014-09-06 10:55:08,30.84671402,-116.48954773,3
"485",2014-09-06 11:16:54,30.83405495,-116.48545837,3
"486",2014-09-06 11:24:46,30.81834412,-116.48635101,3
"487",2014-09-06 11:32:59,30.82224846,-116.48233032,3
"488",2014-09-06 11:34:55,30.82082939,-116.48136139,3
"489",2014-09-06 11:45:12,30.81256676,-116.47924805,3
"490",2014-09-06 12:18:01,30.78630447,-116.47467804,3
"491",2014-09-06 12:28:10,30.7780838,-116.47355652,3
"492",2014-09-06 12:41:58,30.76659203,-116.47353363,3
"493",2014-09-06 12:52:57,30.75793266,-116.47303009,3
"494",2014-09-06 12:55:08,30.75736427,-116.47264862,3
"495",2014-09-06 13:03:51,30.7494812,-116.47047424,3
"496",2014-09-06 13:05:59,30.74778366,-116.46934509,3
"498",2014-09-06 13:25:53,30.73199463,-116.46576691,3
"499",2014-09-06 13:28:21,30.72881889,-116.46677399,3
"500",2014-09-06 13:34:02,30.72633362,-116.46331024,3
"501",2014-09-06 13:40:40,30.71578217,-116.46728516,3
"502",2014-09-06 13:46:49,30.71326256,-116.45892334,3
"503",2014-09-06 13:51:10,30.71404839,-116.46022797,3
"504",2014-09-06 14:00:56,30.70642281,-116.45737457,3
"505",2014-09-06 14:06:39,30.70198631,-116.45703888,3
"506",2014-09-06 14:17:10,30.69384575,-116.45588684,3
"507",2014-09-06 14:24:16,30.68977356,-116.45543671,3
"508",2014-09-06 14:51:47,30.67066193,-116.45848846,3
"509",2014-09-06 15:05:32,30.65926552,-116.45884705,3
"510",2014-09-06 15:12:53,30.65353203,-116.4578476,3
"511",2014-09-06 15:16:25,30.65070152,-116.45707703,3
"512",2014-09-06 15:24:05,30.64496422,-116.45675659,3
"513",2014-09-06 15:32:48,30.63841057,-116.45409393,3
"514",2014-09-06 15:37:07,30.63514137,-116.45417023,3
"515",2014-09-06 15:45:17,30.62819862,-116.45439148,3
"516",2014-09-06 15:50:59,30.62448502,-116.45004272,3
"517",2014-09-06 15:53:54,30.62188911,-116.44978333,3
"518",2014-09-06 15:55:12,30.62108231,-116.44939423,3
"519",2014-09-06 15:59:37,30.61806107,-116.44722748,3
"520",2014-09-06 16:03:10,30.61410904,-116.44763947,3
"521",2014-09-06 16:11:21,30.60843468,-116.44482422,3
"522",2014-09-06 16:18:39,30.6015873,-116.44324493,3
"523",2014-09-06 16:28:42,30.59440422,-116.44044495,3
"524",2014-09-06 16:33:07,30.59062576,-116.43795013,3
"525",2014-09-06 16:37:15,30.58726311,-116.43876648,3
"526",2014-09-06 16:40:24,30.5844593,-116.43852234,3
"527",2014-09-06 17:09:39,30.56146622,-116.43452454,3
"529",2014-09-06 17:21:50,30.55177307,-116.43202209,3
"530",2014-09-06 17:27:35,30.54786301,-116.43165588,3
"531",2014-09-06 17:41:46,30.53837204,-116.42722321,3
"532",2014-09-06 18:00:16,30.52102852,-116.42726135,3
"533",2014-09-06 18:17:05,30.50804329,-116.42541504,3
"534",2014-09-06 18:26:02,30.49992371,-116.42475128,3
"535",2014-09-06 18:40:02,30.48954582,-116.42245483,3
"536",2014-09-06 18:42:51,30.48824883,-116.42221069,3
"537",2014-09-06 19:22:10,30.45534325,-116.41532898,3
"538",2014-09-06 19:32:12,30.44788361,-116.4126358,3
"539",2014-09-06 19:38:16,30.44213104,-116.41269684,3
"540",2014-09-06 19:52:43,30.43010521,-116.40885925,3
"541",2014-09-06 20:03:58,30.4209404,-116.40621185,3
"542",2014-09-06 20:13:30,30.412323,-116.40286255,3
"543",2014-09-06 20:22:50,30.40532875,-116.40299225,3
"544",2014-09-06 20:37:10,30.39400673,-116.39714813,3
"545",2014-09-06 20:48:24,30.3852253,-116.39604187,3
"546",2014-09-06 20:57:54,30.37775803,-116.39571381,3
"547",2014-09-06 21:00:51,30.37652588,-116.39491272,3
"548",2014-09-06 21:09:06,30.36868286,-116.39404297,3
"549",2014-09-06 21:17:18,30.36093712,-116.39476776,3
"550",2014-09-06 21:32:48,30.35557175,-116.39144897,3
"551",2014-09-06 21:52:14,30.33525848,-116.39279175,3
"552",2014-09-06 22:11:40,30.31795692,-116.39187622,3
"553",2014-09-06 22:26:51,30.30506325,-116.39237976,3
"554",2014-09-06 22:43:24,30.288517,-116.3910675,3
"555",2014-09-06 22:49:33,30.28571129,-116.39308929,3
"556",2014-09-06 23:01:00,30.27347183,-116.39196014,3
"557",2014-09-06 23:09:13,30.26526642,-116.39009094,3
"558",2014-09-06 23:49:17,30.22620201,-116.3832016,3
"559",2014-09-06 23:57:11,30.21666527,-116.38384247,3
"560",2014-09-07 00:33:50,30.18767929,-116.40250397,3
"561",2014-09-07 00:44:42,30.18055534,-116.40400696,3
"562",2014-09-07 01:01:28,30.16694069,-116.40679932,3
"563",2014-09-07 01:13:27,30.15415001,-116.40649414,3
"564",2014-09-07 02:07:30,30.10369301,-116.40693665,3
"565",2014-09-07 02:09:14,30.09903717,-116.40188599,3
"566",2014-09-07 02:14:07,30.09423637,-116.40181732,3
"567",2014-09-07 02:23:09,30.0834446,-116.40156555,3
"568",2014-09-07 02:32:01,30.07916641,-116.40060425,3
"569",2014-09-07 02:44:50,30.06689835,-116.39849854,3
"570",2014-09-07 03:15:55,30.04671097,-116.38238525,3
"571",2014-09-07 03:43:39,30.02671051,-116.37039185,3
"572",2014-09-07 03:55:34,30.01711273,-116.36697388,3
"573",2014-09-07 04:06:14,30.00733376,-116.36197662,3
"574",2014-09-07 05:05:57,29.97073555,-116.34085083,3
"575",2014-09-07 05:33:35,29.95086479,-116.33137512,3
"576",2014-09-07 05:41:32,29.94467926,-116.32915497,3
"577",2014-09-07 06:40:57,29.89911461,-116.30982971,3
"578",2014-09-07 06:45:34,29.89543343,-116.30599213,3
"579",2014-09-07 07:06:13,29.87910461,-116.29965973,3
"581",2014-09-07 10:16:31,29.71951103,-116.27511597,3
"582",2014-09-07 10:45:04,29.69392967,-116.27220154,3
"583",2014-09-07 10:49:37,29.69075012,-116.27088165,3
"584",2014-09-07 10:53:17,29.68656731,-116.27056885,3
"585",2014-09-07 10:57:54,29.68108177,-116.26863098,3
"586",2014-09-07 11:02:57,29.67860985,-116.26715088,3
"587",2014-09-07 11:07:30,29.67410088,-116.26587677,3
"588",2014-09-07 11:11:23,29.67002869,-116.26463318,3
"589",2014-09-07 11:25:47,29.65737152,-116.25917816,3
"590",2014-09-07 11:30:11,29.6529808,-116.25731659,3
"591",2014-09-07 11:32:54,29.65124893,-116.2555542,3
"592",2014-09-07 11:47:01,29.63632011,-116.25046539,3
"593",2014-09-07 12:03:41,29.62538719,-116.2442627,3
"594",2014-09-07 12:22:40,29.61446381,-116.23842621,3
"595",2014-09-07 12:35:30,29.60515404,-116.23451233,3
"596",2014-09-07 12:42:03,29.59998322,-116.23122406,3
"597",2014-09-07 12:46:13,29.59052849,-116.23793793,3
"598",2014-09-07 12:52:17,29.5863533,-116.2292099,3
"599",2014-09-07 12:54:55,29.59129143,-116.22528076,3
"600",2014-09-07 12:59:55,29.58469009,-116.2213974,3
"601",2014-09-07 13:09:46,29.57538605,-116.21540833,3
"602",2014-09-07 13:41:05,29.55165672,-116.2026825,3
"603",2014-09-07 13:49:23,29.54508972,-116.19743347,3
"604",2014-09-07 13:58:12,29.5370636,-116.19577789,3
"605",2014-09-07 14:09:03,29.52474022,-116.19460297,3
"606",2014-09-07 14:14:17,29.52386475,-116.19068146,3
"607",2014-09-07 14:35:02,29.50866508,-116.18267059,3
"608",2014-09-07 14:55:29,29.49633598,-116.17544556,3
"609",2014-09-07 15:03:16,29.49079323,-116.17129517,3
"610",2014-09-07 15:08:23,29.48727798,-116.16812134,3
"611",2014-09-07 15:17:14,29.48181343,-116.16133881,3
"612",2014-09-07 15:20:53,29.48087502,-116.15795898,3
"613",2014-09-07 15:32:16,29.47390556,-116.14881897,3
"614",2014-09-07 15:55:55,29.45841408,-116.13182068,3
"615",2014-09-07 16:02:40,29.45350647,-116.1275177,3
"616",2014-09-07 16:11:50,29.44779587,-116.12224579,3
"617",2014-09-07 16:48:21,29.42351723,-116.09936523,3
"618",2014-09-07 17:22:17,29.43208122,-116.06528473,3
"619",2014-09-07 17:43:54,29.38689232,-116.06451416,3
"620",2014-09-07 17:58:57,29.38101578,-116.0542984,3
"621",2014-09-07 18:56:11,29.3571682,-116.01541901,3
"622",2014-09-07 19:19:05,29.35710335,-115.99445343,3
"623",2014-09-07 20:24:12,29.35648346,-115.93798065,3
"624",2014-09-07 21:06:29,29.34008217,-115.90313721,3
"625",2014-09-07 21:18:38,29.33268356,-115.89920807,3
"626",2014-09-07 21:54:58,29.30798721,-115.88149261,3
"627",2014-09-07 22:47:41,29.26649666,-115.8706665,3
"628",2014-09-07 23:55:57,29.20898438,-115.88089752,3
"629",2014-09-08 00:03:06,29.20440674,-115.88249969,3
"630",2014-09-08 00:14:57,29.19486618,-115.88597107,3
"631",2014-09-08 02:08:21,29.10438728,-115.90419006,3
"632",2014-09-08 02:52:06,29.09154701,-115.90753937,3
"633",2014-09-08 03:06:01,29.0629425,-115.90589905,3
"634",2014-09-08 03:16:45,29.05490494,-115.90490723,3
"635",2014-09-08 06:04:56,28.9137001,-115.90949249,3
"636",2014-09-08 08:38:47,28.78050041,-115.86651611,3
"637",2014-09-08 10:07:24,28.69785881,-115.83917999,3
"638",2014-09-08 10:38:33,28.67502213,-115.82645416,3
"639",2014-09-08 10:52:38,28.66792107,-115.81350708,3
"640",2014-09-08 11:29:03,28.64535904,-115.78627777,3
"641",2014-09-08 12:03:10,28.61761093,-115.77068329,3
"642",2014-09-08 12:29:04,28.59776688,-115.75918579,3
"643",2014-09-08 12:38:05,28.58842278,-115.75653839,3
"644",2014-09-08 12:41:32,28.58752251,-115.75351715,3
"645",2014-09-08 12:48:48,28.5820713,-115.75022888,3
"646",2014-09-08 12:50:49,28.5804863,-115.74926758,3
"647",2014-09-08 13:09:57,28.56472397,-115.73735809,3
"648",2014-09-08 13:11:16,28.5661335,-115.74178314,3
"649",2014-09-08 13:21:45,28.55859184,-115.73310089,3
"650",2014-09-08 13:23:53,28.55632019,-115.73268127,3
"651",2014-09-08 13:58:49,28.53307533,-115.71256256,3
"652",2014-09-08 14:12:23,28.52193642,-115.70642853,3
"653",2014-09-08 14:22:28,28.51588249,-115.69969177,3
"654",2014-09-08 14:24:40,28.51340294,-115.69966888,3
"655",2014-09-08 14:43:59,28.50403214,-115.68569183,3
"656",2014-09-08 15:04:34,28.49201012,-115.67098236,3
"657",2014-09-08 15:14:49,28.48629379,-115.66300201,3
"658",2014-09-08 15:26:16,28.48090935,-115.6556015,3
"659",2014-09-08 15:37:07,28.4743557,-115.65203094,3
"660",2014-09-08 15:49:35,28.46647072,-115.64722443,3
"661",2014-09-08 16:05:01,28.45766258,-115.64253235,3
"662",2014-09-08 19:08:44,28.34782028,-115.57629395,3
"663",2014-09-08 20:13:49,28.30661964,-115.55474091,3
"664",2014-09-08 21:17:28,28.32562828,-115.60279846,3
"665",2014-09-08 21:31:35,28.31917763,-115.61382294,3
"666",2014-09-08 22:03:55,28.30382156,-115.62976837,3
"667",2014-09-08 22:16:19,28.29582596,-115.63275909,3
"668",2014-09-08 22:24:31,28.29104233,-115.63413239,3
"669",2014-09-09 00:00:28,28.23685837,-115.64109802,3
"670",2014-09-09 00:11:10,28.23026466,-115.64292145,3
"671",2014-09-09 00:26:52,28.21972275,-115.64393616,3
"672",2014-09-09 00:35:10,28.21497726,-115.64439392,3
"673",2014-09-09 00:39:38,28.2134552,-115.64321136,3
"674",2014-09-09 01:01:35,28.19528008,-115.63702393,3
"675",2014-09-09 01:23:04,28.18536568,-115.63816071,3
"676",2014-09-09 01:28:52,28.18042564,-115.63782501,3
"677",2014-09-09 02:00:07,28.16197205,-115.63462067,3
"678",2014-09-09 02:09:44,28.15287781,-115.63294983,3
"679",2014-09-09 02:51:04,28.12364578,-115.62870789,3
"680",2014-09-09 03:12:37,28.10825348,-115.62731934,3
"681",2014-09-09 04:39:53,28.05060959,-115.62449646,3
"682",2014-09-09 04:52:04,28.04231834,-115.62287903,3
"683",2014-09-09 05:33:57,28.01470184,-115.61638641,3
"685",2014-09-09 06:38:09,27.97276878,-115.62484741,3
"686",2014-09-09 07:34:23,27.93716431,-115.63922119,3
"687",2014-09-09 08:09:00,27.91305923,-115.64361572,3
"688",2014-09-09 08:18:20,27.90391541,-115.6475296,3
"689",2014-09-09 08:25:16,27.90685844,-115.64027405,3
"690",2014-09-09 08:35:37,27.89379501,-115.64619446,3
"691",2014-09-09 09:58:36,27.83312988,-115.65299988,3
"692",2014-09-09 10:07:20,27.82621002,-115.65378571,3
"693",2014-09-09 10:15:04,27.8201828,-115.65499878,3
"694",2014-09-09 10:21:21,27.81560135,-115.65612793,3
"695",2014-09-09 10:28:40,27.80971718,-115.65745544,3
"696",2014-09-09 10:35:39,27.8045845,-115.65750122,3
"697",2014-09-09 10:44:34,27.79741859,-115.65875244,3
"698",2014-09-09 10:53:04,27.79086304,-115.65949249,3
"699",2014-09-09 10:59:43,27.78448105,-115.66051483,3
"700",2014-09-09 11:09:20,27.77765846,-115.66055298,3
"701",2014-09-09 11:13:33,27.77448845,-115.66092682,3
"702",2014-09-09 11:20:57,27.76898003,-115.66107941,3
"703",2014-09-09 11:26:59,27.76431084,-115.66134644,3
"704",2014-09-09 11:36:27,27.75763702,-115.66125488,3
"705",2014-09-09 11:44:42,27.75252342,-115.661026,3
"706",2014-09-09 11:48:08,27.75026131,-115.66064453,3
"707",2014-09-09 12:07:36,27.73755074,-115.66088104,3
"708",2014-09-09 12:16:49,27.73179626,-115.65914154,3
"709",2014-09-09 12:22:25,27.72856712,-115.65860748,3
"710",2014-09-09 12:28:51,27.72460938,-115.6570282,3
"711",2014-09-09 12:37:12,27.71939659,-115.65601349,3
"712",2014-09-09 12:44:05,27.71553802,-115.65532684,3
"713",2014-09-09 12:53:00,27.70980644,-115.65425873,3
"714",2014-09-09 13:02:39,27.70345116,-115.65406036,3
"715",2014-09-09 13:14:31,27.69528961,-115.65373993,3
"716",2014-09-09 13:23:40,27.68897629,-115.65314484,3
"717",2014-09-09 13:41:06,27.67015648,-115.65251923,3
"718",2014-09-09 13:50:52,27.67019272,-115.65183258,3
"719",2014-09-09 14:02:58,27.66255569,-115.65107727,3
"720",2014-09-09 14:12:48,27.65759659,-115.6506958,3
"721",2014-09-09 14:21:31,27.65321541,-115.65099335,3
"722",2014-09-09 14:32:50,27.64541817,-115.64989471,3
"723",2014-09-09 14:41:42,27.63984871,-115.65054321,3
"724",2014-09-09 14:50:21,27.63516235,-115.6496582,3
"725",2014-09-09 15:00:38,27.62890625,-115.65079498,3
"726",2014-09-09 15:10:34,27.6232338,-115.64998627,3
"727",2014-09-09 15:19:58,27.61775398,-115.64904022,3
"728",2014-09-09 15:30:53,27.61171341,-115.64675903,3
"729",2014-09-09 15:40:02,27.606493,-115.64622498,3
"730",2014-09-09 15:49:39,27.60072327,-115.64602661,3
"731",2014-09-09 15:55:59,27.59779549,-115.64583588,3
"732",2014-09-09 16:06:42,27.59236336,-115.64420319,3
"733",2014-09-09 16:17:18,27.58687019,-115.64329529,3
"734",2014-09-09 16:26:26,27.58172989,-115.64208221,3
"735",2014-09-09 16:36:44,27.57698441,-115.63980865,3
"736",2014-09-09 16:48:13,27.57150269,-115.63592529,3
"737",2014-09-09 16:54:45,27.56839561,-115.63533783,3
"738",2014-09-09 16:57:15,27.56505203,-115.63523865,3
"739",2014-09-09 17:10:44,27.56131554,-115.63272858,3
"740",2014-09-09 17:21:49,27.55658913,-115.62998199,3
"741",2014-09-09 17:32:24,27.55135536,-115.62625122,3
"742",2014-09-09 17:41:23,27.54504395,-115.6263504,3
"743",2014-09-09 17:50:53,27.54168129,-115.62263489,3
"744",2014-09-09 18:00:15,27.53652191,-115.62023926,3
"745",2014-09-09 18:22:01,27.5252285,-115.61526489,3
"746",2014-09-09 18:32:30,27.51959991,-115.61283112,3
"747",2014-09-09 18:42:56,27.51456642,-115.60919189,3
"748",2014-09-09 18:52:01,27.50950813,-115.60643768,3
"749",2014-09-09 19:13:23,27.49904633,-115.60038757,3
"750",2014-09-09 19:24:49,27.49287987,-115.59644318,3
"751",2014-09-09 19:35:05,27.48471832,-115.5927887,3
"752",2014-09-09 19:54:47,27.47921181,-115.58501434,3
"753",2014-09-09 19:56:53,27.47817039,-115.5839386,3
"754",2014-09-09 20:07:43,27.47191238,-115.57914734,3
"755",2014-09-09 20:21:31,27.46482086,-115.5735321,3
"756",2014-09-09 20:31:53,27.45941734,-115.56972504,3
"757",2014-09-09 20:43:59,27.4530735,-115.56625366,3
"758",2014-09-09 20:53:59,27.44850922,-115.56244659,3
"759",2014-09-09 21:03:39,27.44449806,-115.5589447,3
"760",2014-09-09 21:14:20,27.43861771,-115.55475616,3
"761",2014-09-09 21:25:19,27.43273926,-115.54860687,3
"762",2014-09-09 21:36:10,27.42627907,-115.54420471,3
"763",2014-09-09 21:45:32,27.42095375,-115.53949738,3
"764",2014-09-09 22:10:02,27.40503502,-115.52677917,3
"765",2014-09-09 22:18:51,27.39970398,-115.52257538,3
"766",2014-09-09 22:39:58,27.38834381,-115.51590729,3
"767",2014-09-09 22:47:21,27.387043,-115.5093689,3
"768",2014-09-09 22:59:12,27.3743515,-115.50770569,3
"769",2014-09-09 23:32:07,27.35590172,-115.49125671,3
"770",2014-09-09 23:41:04,27.34945297,-115.48805237,3
"771",2014-09-09 23:48:27,27.34472084,-115.48451996,3
"772",2014-09-09 23:59:11,27.33829498,-115.48013306,3
"773",2014-09-10 00:20:58,27.32279396,-115.47219086,3
"774",2014-09-10 00:31:47,27.31429482,-115.46860504,3
"775",2014-09-10 00:40:39,27.30784225,-115.46550751,3
"776",2014-09-10 00:51:14,27.29970169,-115.46095276,3
"777",2014-09-10 00:58:03,27.2950573,-115.45867157,3
"778",2014-09-10 01:07:51,27.28795052,-115.45574188,3
"779",2014-09-10 01:24:11,27.27555275,-115.44900513,3
"780",2014-09-10 01:44:40,27.26088905,-115.44223022,3
"781",2014-09-10 01:55:21,27.25335693,-115.43920898,3
"782",2014-09-10 02:00:40,27.25100136,-115.44313812,3
"783",2014-09-10 02:12:53,27.24179459,-115.43327332,3
"784",2014-09-10 02:19:59,27.23583794,-115.43228912,3
"785",2014-09-10 03:36:53,27.18175697,-115.41035461,3
"786",2014-09-10 04:15:01,27.15723801,-115.40354156,3
"787",2014-09-10 04:35:13,27.14661217,-115.39879608,3
"788",2014-09-10 04:54:13,27.13484573,-115.39306641,3
"789",2014-09-10 05:04:56,27.1312542,-115.39172363,3
"790",2014-09-10 05:09:13,27.12894821,-115.39128113,3
"791",2014-09-10 05:16:44,27.12764359,-115.38858795,3
"792",2014-09-10 05:28:50,27.1225853,-115.38539124,3
"793",2014-09-10 05:46:08,27.11842918,-115.37911987,3
"794",2014-09-10 05:53:20,27.11573792,-115.37555695,3
"795",2014-09-10 06:01:46,27.112957,-115.37197113,3
"796",2014-09-10 06:14:49,27.1077652,-115.36907196,3
"797",2014-09-10 06:19:27,27.10429192,-115.36885071,3
"798",2014-09-10 06:28:14,27.10114861,-115.35803986,3
"799",2014-09-10 06:40:58,27.09690475,-115.35122681,3
"800",2014-09-10 06:57:06,27.09269333,-115.34360504,3
"801",2014-09-10 07:03:05,27.08857155,-115.33860016,3
"802",2014-09-10 07:08:30,27.08923531,-115.3374939,3
"803",2014-09-10 07:23:38,27.08386421,-115.32946777,3
"804",2014-09-10 07:43:18,27.0732708,-115.32090759,3
"805",2014-09-10 07:57:23,27.06800079,-115.31719208,3
"806",2014-09-10 08:10:11,27.06121635,-115.31167603,3
"807",2014-09-10 08:24:15,27.05102348,-115.30930328,3
"808",2014-09-10 08:41:05,27.04615021,-115.29849243,3
"809",2014-09-10 09:09:04,27.02987862,-115.28934479,3
"810",2014-09-10 09:40:03,27.00881195,-115.2802124,3
"811",2014-09-10 09:51:58,27.00216484,-115.27574921,3
"812",2014-09-10 09:56:20,26.99950409,-115.27442169,3
"813",2014-09-10 10:14:46,26.98861313,-115.26959229,3
"814",2014-09-10 10:27:22,26.98110199,-115.26690674,3
"815",2014-09-10 10:34:54,26.98009109,-115.26251221,3
"816",2014-09-10 10:51:01,26.96714973,-115.25885773,3
"817",2014-09-10 10:57:14,26.96492195,-115.25610352,3
"818",2014-09-10 11:01:15,26.96235847,-115.25507355,3
"819",2014-09-10 11:16:28,26.95389557,-115.24868011,3
"820",2014-09-10 11:26:51,26.94849014,-115.24490356,3
"821",2014-09-10 11:41:24,26.94116783,-115.23950195,3
"822",2014-09-10 11:47:54,26.93848991,-115.23665619,3
"823",2014-09-10 11:51:36,26.93668938,-115.23518372,3
"824",2014-09-10 11:56:33,26.93436241,-115.23283386,3
"825",2014-09-10 12:12:03,26.92584991,-115.22712708,3
"826",2014-09-10 12:19:18,26.92163849,-115.22470856,3
"827",2014-09-10 12:41:03,26.9096508,-115.2165451,3
"828",2014-09-10 12:51:18,26.90348625,-115.21198273,3
"829",2014-09-10 13:02:45,26.89759254,-115.20715332,3
"830",2014-09-10 13:04:58,26.89650154,-115.20592499,3
"831",2014-09-10 13:22:37,26.88632774,-115.1986618,3
"832",2014-09-10 13:39:13,26.87730026,-115.19153595,3
"833",2014-09-10 13:48:22,26.87182236,-115.18753052,3
"834",2014-09-10 13:58:36,26.86794472,-115.18197632,3
"835",2014-09-10 14:09:33,26.85911179,-115.17852783,3
"836",2014-09-10 14:16:44,26.85465431,-115.17536926,3
"837",2014-09-10 14:19:02,26.85355568,-115.17424011,3
"838",2014-09-10 14:31:00,26.84582901,-115.16912079,3
"839",2014-09-10 14:32:52,26.84450722,-115.16841125,3
"840",2014-09-10 14:44:58,26.8378582,-115.16239166,3
"841",2014-09-10 14:56:25,26.8316288,-115.15751648,3
"842",2014-09-10 15:06:06,26.82598686,-115.15338135,3
"843",2014-09-10 15:18:17,26.81987953,-115.14817047,3
"844",2014-09-10 15:29:05,26.81396866,-115.14385986,3
"845",2014-09-10 15:40:17,26.80669785,-115.1394043,3
"846",2014-09-10 15:50:38,26.80022621,-115.13468933,3
"847",2014-09-10 16:03:47,26.79212189,-115.12835693,3
"848",2014-09-10 16:13:58,26.78765488,-115.12456512,3
"849",2014-09-10 16:16:40,26.78463554,-115.1222229,3
"850",2014-09-10 16:43:11,26.77055168,-115.11051178,3
"851",2014-09-10 17:20:54,26.75013542,-115.09325409,3
"852",2014-09-10 17:46:37,26.73605156,-115.085495,3
"853",2014-09-10 17:57:42,26.73096848,-115.07872772,3
"854",2014-09-10 18:04:46,26.72515869,-115.07962799,3
"855",2014-09-10 18:13:21,26.72311974,-115.07126617,3
"856",2014-09-10 18:25:06,26.71608543,-115.06645203,3
"857",2014-09-10 18:32:36,26.71209717,-115.06201172,3
"858",2014-09-10 18:42:19,26.70630264,-115.05699921,3
"859",2014-09-10 18:52:13,26.69044876,-115.05047607,3
"860",2014-09-10 19:04:23,26.6939373,-115.04515839,3
"861",2014-09-10 19:14:54,26.68766403,-115.04007721,3
"862",2014-09-10 19:24:18,26.68451691,-115.03276062,3
"863",2014-09-10 19:33:47,26.67617035,-115.02923584,3
"864",2014-09-10 19:43:45,26.67002106,-115.02309418,3
"865",2014-09-10 19:55:06,26.66336632,-115.01570892,3
"866",2014-09-10 20:06:58,26.65567398,-115.00843048,3
"867",2014-09-10 20:22:54,26.64277267,-114.99947357,3
"868",2014-09-10 20:32:57,26.63689423,-114.99314117,3
"869",2014-09-10 20:54:47,26.62197876,-114.97989655,3
"870",2014-09-10 21:11:39,26.60803223,-114.97219849,3
"871",2014-09-10 21:22:37,26.60266876,-114.96554565,3
"872",2014-09-10 21:33:56,26.59408569,-114.95982361,3
"873",2014-09-10 22:05:01,26.57219887,-114.94335175,3
"874",2014-09-10 22:28:03,26.55804062,-114.93362427,3
"875",2014-09-10 23:20:46,26.52325058,-114.90241241,3
"876",2014-09-11 00:14:47,26.48600197,-114.87332916,3
"877",2014-09-11 00:24:32,26.47900581,-114.86959839,3
"878",2014-09-11 00:30:29,26.47480202,-114.86602783,3
"879",2014-09-11 00:33:47,26.47297668,-114.86380005,3
"880",2014-09-11 00:43:57,26.4643116,-114.85857391,3
"881",2014-09-11 00:56:04,26.45764542,-114.85468292,3
"882",2014-09-11 01:08:52,26.44968987,-114.84873962,3
"883",2014-09-11 01:16:14,26.44182396,-114.8451004,3
"884",2014-09-11 01:32:23,26.43078041,-114.83805847,3
"885",2014-09-11 01:39:59,26.42506409,-114.83443451,3
"886",2014-09-11 01:45:09,26.42123795,-114.83141327,3
"887",2014-09-11 01:52:42,26.41544151,-114.82691956,3
"888",2014-09-11 02:05:51,26.40553284,-114.81931305,3
"889",2014-09-11 02:07:48,26.40463257,-114.81791687,3
"890",2014-09-11 02:19:28,26.39683151,-114.81024933,3
"891",2014-09-11 02:23:34,26.39443016,-114.80727386,3
"892",2014-09-11 02:26:29,26.39216042,-114.8055954,3
"893",2014-09-11 02:31:01,26.38900375,-114.80311584,3
"894",2014-09-11 02:35:33,26.38582993,-114.79943085,3
"895",2014-09-11 02:40:52,26.38151932,-114.79568481,3
"896",2014-09-11 03:09:33,26.36715508,-114.77873993,3
"897",2014-09-11 03:31:18,26.3523941,-114.75570679,3
"898",2014-09-11 03:35:16,26.35240364,-114.75901794,3
"899",2014-09-11 03:39:50,26.34997749,-114.75469208,3
"900",2014-09-11 03:54:26,26.33968353,-114.7417984,3
"901",2014-09-11 04:48:11,26.31391144,-114.70070648,3
"902",2014-09-11 04:59:05,26.30870819,-114.69218445,3
"903",2014-09-11 05:05:04,26.30504417,-114.68807983,3
"904",2014-09-11 05:45:44,26.28312492,-114.65840912,3
"905",2014-09-11 05:52:06,26.27977371,-114.65441895,3
"906",2014-09-11 06:25:00,26.25862694,-114.63053131,3
"907",2014-09-11 06:42:08,26.24848175,-114.61820221,3
"908",2014-09-11 06:54:02,26.24162483,-114.60916901,3
"909",2014-09-11 06:59:04,26.23800659,-114.60588837,3
"910",2014-09-11 07:07:52,26.23191833,-114.59880066,3
